,logFC,logCPM,LR,PValue,FDR,log_PValue,log_FDR,desc
Tb927.8.640,-0.6487645261279386,4.614333150278506,47.641687161468845,5.1168750104741025e-12,1.1673809184352603e-11,11.290995191377377,10.932787409780357,Dpy-30 motif containing protein  putative
Tb927.8.650,0.8961274413271808,7.210185694862665,82.08175907647657,1.3057211668648632e-19,4.132868867140017e-19,18.884149555542464,18.383748374341078,cation-transporting ATPase  putative
Tb927.8.660,0.8910989789888557,4.346596949951858,76.05935229899913,2.7526553522800957e-18,8.236214985227344e-18,17.560248161281155,17.084272325764623,Sel1 repeat  putative
Tb927.8.670,0.3281584147753846,4.913977811143444,8.742294434464515,0.003109130613483298,0.004276986653672196,2.5073610330151714,2.3688621049560865,hypothetical protein  conserved
Tb927.8.680,-1.0287416821426671,4.947846374142841,123.23902837799511,1.2362198642446416e-28,5.411611690482552e-28,27.90790428221117,27.266673373702453,KREPA5
Tb8.NT.9,-2.069400915415382,3.966124136406727,217.33213616462132,3.454049297894218e-49,2.990392018495782e-48,48.4616714682594,47.52427187511715,Noncoding RNA  putative
Tb927.8.690,1.0012572566526898,5.803210382980702,194.88091291092576,2.7352827946645975e-44,2.0298083616518252e-43,43.562997766290955,42.69254496277932,peptidyl-prolyl cis-trans isomerase/rotamase  putative
Tb927.8.700,-1.2567814803835686,6.473815526931814,243.29210143436123,7.531827971177646e-55,7.836259774206446e-54,54.12309960793597,53.10589117545494,DNA repair and recombination helicase protein PIF7
Tb927.8.710,1.3894480391118018,7.447617940084647,27.250275970632245,1.787496147051512e-07,3.248330646618364e-07,6.747754885647761,6.488339770473606,RNA-binding protein  putative
Tb8.NT.11,1.5828933010286208,5.718780739900988,28.563932950781368,9.065514425875506e-08,1.6729984234182717e-07,7.042607546672703,6.776504468303037,Noncoding RNA  putative
Tb927.8.720,-1.05290560960239,6.002050539099755,127.97532043877672,1.1364739803924349e-29,5.181471515800617e-29,28.944440503011027,28.285546884958066,Cytosolic iron-sulfur protein assembly 2B  putative
Tb927.8.730,1.1707697832422899,8.091269741165686,72.52498308236727,1.649307642176871e-17,4.782726252173115e-17,16.78269832868642,16.32032447603227,nucleolar RNA-binding protein  putative
Tb927.8.740,-0.19405499088494063,4.717470004051794,1.824474485693596,0.17678158831822563,0.2033682173837458,0.7525629684415909,0.6917169181457171,nucleolar RNA-binding protein (fragment)
Tb927.8.750,1.5171642993984267,6.341518449618162,433.68081797554504,2.5690122248314254e-96,9.405983944809003e-95,95.59023382910688,94.02659576689196,nucleolar RNA-binding protein  putative
Tb927.8.760,1.4472558274430125,8.434973380240582,39.27911670790516,3.6734930825483503e-10,7.652800342375592e-10,9.434920773626576,9.116179617042382,nucleolar RNA-binding protein
Tb927.8.770,-0.1887579650115945,7.108857607528328,3.969969349586705,0.046318615517809324,0.05719864046393394,1.3342444303246996,1.242614293689989,SUMO-interacting motif-containing protein
Tb927.8.780,-0.5497527794118634,6.30089230408874,11.863033688405032,0.0005725919406592534,0.0008352621080845496,3.2421547690490455,3.0781772200463804,hypothetical protein  conserved
Tb927.8.790,0.3959016374832848,6.736051888014948,23.857657304274987,1.0372843705792156e-06,1.8002032092949382e-06,5.984102165845254,5.744678468399895,hypothetical protein  conserved
Tb927.8.800,1.0510266896966767,6.647990864271466,110.28541898069722,8.48504524952255e-26,3.3513948969360405e-25,25.071345837310293,24.47477439596187,Domain of unknown function (DUF3437)  putative
Tb927.8.810,0.4206623662399358,6.7429183562490085,18.39429598775638,1.795947976338022e-05,2.89934875255557e-05,4.745706247800429,4.537699541733415,radial spoke protein RSP9  putative
Tb927.8.820,0.6041791086102198,6.272393717782275,78.06385069704308,9.976306581925888e-19,3.049693550187627e-18,18.00103021301861,17.515743798734867,VID27 cytoplasmic protein  putative
Tb927.8.830,-1.0819563312669565,7.08923018282614,72.06691021705257,2.0802289131607628e-17,6.006906247535664e-17,16.681888871646667,16.221349146227386,Protein of unknown function (DUF3608)  putative
Tb927.8.840,0.3846487153292584,6.491335195102325,27.02023863199279,2.01336333997316e-07,3.6463543233321335e-07,6.696077843439101,6.4381411323921585,hypothetical protein  conserved
Tb927.8.850,0.2958881769134419,5.4377139455447185,14.130002392165402,0.0001706009664158319,0.00025861539251552943,3.7680185129816595,3.5873456299366207,hypothetical protein  conserved
Tb927.8.860,-0.8316990878029739,5.505511037730774,146.4685266310839,1.0254520085346704e-33,5.381192177536605e-33,32.989084659933624,32.26912149779678,hypothetical protein  conserved
Tb927.8.870,0.1608577426383024,6.419766515654178,0.9329118545676209,0.3341074228334639,0.3680783789258642,0.4761138755746705,0.43405969243914766,CAMK/CAMKL family protein kinase  putative
Tb927.8.880,0.1664477307088247,6.382043977201626,2.592418574206633,0.10737625998859333,0.12721589172300285,0.9690917269755298,0.8954586335263388,hypothetical protein
Tb927.8.890,0.8213756102090571,8.527320748152778,27.147752069235366,1.8848423459558765e-07,3.420481336355039e-07,6.724724969672927,6.465912774933959,Ras-related protein Rab1A
Tb8.NT.13,-4.971693354574637,2.8036533971817565,286.4624369119947,2.933427482250214e-64,4.0199131468665074e-63,63.53262464358123,62.39578333006082,Noncoding RNA  putative
Tb927.8.900,0.9957686476811558,7.894728526241832,73.61144670439215,9.511151785464666e-18,2.783888589118208e-17,17.021766887501823,16.5553481491259,splicing factor TSR1
Tb927.8.910,0.9386977255489102,4.211123832293786,14.87146006234206,0.00011509115765397374,0.00017641916133834324,3.9389580415274743,3.7534542468029897,hypothetical protein  conserved
Tb927.8.920,0.8695921569938165,4.8773047486579655,90.29254906911189,2.0542474577471693e-21,6.922380953050121e-21,20.687347241819136,20.15974450425382,ubiquitin-conjugating enzyme E2  putative
Tb927.8.930,-0.4599747513065007,5.876611075057661,22.327249613056967,2.2992076383306257e-06,3.911942616523516e-06,5.638421806412645,5.40760752441357,hypothetical protein
Tb927.8.940,-1.3335759484802188,6.393295686771621,45.547164700979195,1.490072195499316e-11,3.316932057710343e-11,10.826792689072699,10.479263424248888,Flagella connector protein 1
Tb927.8.950,-0.6744824650553433,6.228676660693187,49.2392529860649,2.265712406380255e-12,5.2684770225283606e-12,11.644795217265532,11.278314909702521,hypothetical protein
Tb927.8.960,-1.3120789284786327,6.340176861268808,45.613645125426174,1.4403470008799647e-11,3.2097185992971674e-11,10.841532867340216,10.493533041155715,hypothetical protein  conserved
Tb927.8.970,-1.4023412804971678,6.022899168374231,253.1916391830864,5.231796421784164e-57,5.808666567365149e-56,56.281349163501815,55.235923552446046,hypothetical protein
Tb927.8.980,-0.4221357252745358,7.478433395588622,14.411802951790754,0.00014687882618247058,0.00022362072055227692,3.8330408068979582,3.6504879574734925,phosphoacetylglucosamine mutase
Tb927.8.990,0.8084089434373126,6.875355708704562,8.940589149393958,0.002789027500742417,0.0038524831245255486,2.5545472034242347,2.4142592549953927,RNA-binding protein 33 (RNA-binding motif protein 33)
Tb927.8.1000,-0.34131991781863075,5.709966526539646,15.26454983570001,9.345405996365556e-05,0.0001440812674185192,4.029401826639225,3.8413924798772503,hypothetical protein  conserved
Tb927.8.1010,-0.28105867155722375,6.155747594768687,18.32046980406567,1.86690372989948e-05,3.0091719244453472e-05,4.728878076615143,4.521552998798664,chaperone protein DnaJ  putative
Tb927.8.1020,0.4409268924269174,6.378105150855765,25.82088987081808,3.746120094558866e-07,6.688537292543433e-07,6.426418303958061,6.174668847139874,6-phosphofructo-2-kinase/fructose-2 6-biphosphatase  putative
Tb927.8.1030,0.11511303969226064,5.729722357602326,3.0119421569141807,0.08265320398539158,0.09929011121604604,1.0827403066877468,1.0030940028455964,chaperone protein DnaJ  putative
Tb927.8.1040,0.8387951009209321,5.521414465259849,143.4984312907522,4.5735409560923044e-33,2.3419459365555932e-32,32.3397474274513,31.63042313476604,protein phosphatase inhibitor  putative
Tb927.8.1050,-0.3538768486812522,6.928618277008147,12.890096453491303,0.0003303254072348429,0.0004907136366613829,3.4810580209270268,3.309171873047207,SUMO-interacting motif-containing protein
Tb927.8.1060,0.011198917623156456,6.1902309557469755,0.027518635754886667,0.8682455485626684,0.8817889044514565,0.061357434610491646,0.05463537020216964,malonyl-CoA decarboxylase  mitochondrial precursor  putative
Tb927.8.1070,0.13428188476991607,5.87734118787517,3.240788093541097,0.07182608040891421,0.0868346051927295,1.143717832623162,1.0613071659615976,hypothetical protein  conserved
Tb927.8.1080,-0.20348768241668758,6.368531265079662,9.651999902311625,0.0018914554767924898,0.0026518710762513044,2.723203877163156,2.576447593477541,centrin  putative
Tb927.8.1090,0.7053878089322293,6.1862034106354855,83.84616239422641,5.3481309456951393e-20,1.7108549617075893e-19,19.271797967846737,18.76678680635601,NPAPL
Tb927.8.1100,0.6779960652614616,7.132062081204065,52.32423510542492,4.705316160439534e-13,1.1354149628134238e-12,12.327411190064309,11.944845386819708,STE/STE11 serine/threonine-protein kinase  putative
Tb927.8.1110,0.5405775039716778,9.683848808185186,6.330257484251774,0.011869508347932626,0.015564599983450519,1.9255672697734632,1.8078620363828466,40S ribosomal protein S9  putative
Tb927.8.1120,0.5773549290276273,5.961800466013853,64.50058133180848,9.650387233832604e-16,2.6019824818250893e-15,15.015455259698427,14.58469563170691,hypothetical protein  conserved
Tb927.8.1130,0.8683709530398496,6.553173101646195,100.56350940606839,1.1466082739503415e-23,4.17896313421263e-23,22.940584928671573,22.37893146007883,protein phosphatase with EF-Hand domains  putative
Tb927.8.1140,0.605954461405753,5.904502349525693,87.05796560766115,1.0538673350337395e-20,3.4613323633418116e-20,19.977214056380664,19.4607566969685,hypothetical protein  conserved
Tb927.8.1150,0.15237433737398318,6.1882195071686885,3.5940993918579363,0.05798503926176099,0.07083340945220128,1.236684044440236,1.1497618536323455,kinetoplastid kinetochore protein 9
Tb927.8.1160,0.4122677774522029,6.7130382501248365,11.569810113201886,0.0006703126324911311,0.0009729777533455952,3.1737225959583624,3.0118970895463466,vacuolar-type Ca2+-ATPase  putative
Tb927.8.1170,0.6173373954147476,6.123592344384961,77.99855124010436,1.031161563949951e-18,3.1501876313536826e-18,17.986673283470346,17.501663578008902,eukaryotic translation initiation factor 3 subunit h
Tb927.8.1180,0.3869706882667568,6.032481896325334,21.584325393132325,3.386078462823752e-06,5.706521785145346e-06,5.470302982560049,5.243628520437636,vacuolar-type Ca2+-ATPase 1
Tb927.8.1190,0.5026564421313511,5.929492757133532,58.897606902255475,1.6609410359739275e-14,4.24423380689555e-14,13.779645784890985,13.372200699641652,eukaryotic translation initiation factor 3 subunit h
Tb927.8.1200,0.5061443660325038,6.2889647281925,31.530512500154064,1.9633082663337978e-08,3.761155990450941e-08,7.70701150485399,7.424678654243858,vacuolar-type Ca2+-ATPase 2
Tb927.8.1210,0.6804338197769401,7.097850180005051,19.240784981989634,1.1522520759810143e-05,1.882993199465169e-05,4.938452500746261,4.725151248459216,hypothetical protein  conserved
Tb927.8.1220,1.0697656503291253,6.300437730300485,210.26382521670743,1.20311402598072e-47,9.949199838986541e-47,46.91969321014356,46.002211845835824,hypothetical protein  conserved (pseudogene)
Tb927.8.1230,-0.12397848691164294,6.506699072605338,2.51895072782807,0.11248540953899881,0.13292974358218246,0.9489038061538654,0.8763778329900227,hypothetical protein  conserved
Tb927.8.1240,0.5602761481725025,5.781308508602871,44.95751185488621,2.0135629930000793e-11,4.458780841224706e-11,10.69603477922546,10.350783873644085,electron transfer flavoprotein-ubiquinone oxidoreductase  putative
Tb927.8.1250,0.4250888588923511,6.302236566043459,27.232572211703868,1.803938429188124e-07,3.276555170107033e-07,6.743778289587964,6.484582515065898,Sel1 repeat  putative
Tb927.8.1260,-0.4379327316141136,5.882960640205094,35.1753065262186,3.0132017812099352e-09,6.003456165858454e-09,8.520971784512579,8.221598656013047,Nucleolar protein 112
Tb927.8.1270,0.32888980524317896,5.941564688746697,10.179943168430988,0.0014197655722296791,0.0020113229121603675,2.8477833592028183,2.696518199064471,Nucleolar protein 54
Tb927.8.1280,0.43290718543680495,6.067346110114627,26.990930889982366,2.0441230049714536e-07,3.701130730909053e-07,6.689492974108248,6.431665574534802,hypothetical protein  conserved
Tb927.8.1290,0.988405534164134,4.933700585245142,32.066186393526614,1.4900838379695979e-08,2.866419297399003e-08,7.826789295786883,7.542660281061004,SUMO-interacting motif-containing protein
Tb8.NT.18,-1.7832797922585604,4.729923570893654,294.63320312196703,4.864636034305955e-66,6.971837440002827e-65,65.31294964752422,64.15665274774288,Noncoding RNA  putative
Tb927.8.1300,0.21978414651767766,6.122128508808982,10.548509682770112,0.0011628180828871738,0.001656776848664575,2.934488223171774,2.780735982781596,hypothetical protein  conserved
Tb927.8.1305,-0.49094889601744474,3.700553789807567,14.255207467334,0.00015961855004459452,0.00024240119436323698,3.796916638587643,3.6154652446374125,hypothetical protein
Tb927.8.1310,-0.28799685529975144,6.673939639529165,12.65208354154737,0.00037514735586222,0.0005548355744168449,3.425798110225396,3.255835701027691,mitochondrial carrier protein
Tb927.8.1320,-0.9195515596239564,6.8758693992641735,73.45260903383257,1.0308165192314834e-17,3.012882164375749e-17,16.986818630329132,16.521017853511548,hypothetical protein  conserved
Tb927.8.1330,0.5427071333249956,9.635968113833401,6.569814160047429,0.010372278093284552,0.013658525623160191,1.9841258477877741,1.864596178274108,60S ribosomal protein L7a  putative
Tb927.8.1340,0.4096164988672431,9.701485913948412,3.6247524466032246,0.05692604046805085,0.06959884410695757,1.2446890228049843,1.1573979730638424,60S ribosomal protein L7a  putative
Tb927.8.1350,-0.023821513155837234,5.586915732944793,0.0783842591130739,0.7794990714246578,0.7992170542061707,0.10818439782650237,0.09733525742895875,hypothetical protein  conserved
Tb927.8.1360,0.5662045784001896,6.5928469993597485,11.995347207423094,0.0005333353887436449,0.0007799738701730163,3.2729995983419196,3.1079199463220255,Dynein heavy chain  N-terminal region 2  putative
Tb927.8.1370,-0.8112177260554616,5.024101491098743,72.39628800250534,1.7604477693483714e-17,5.096797374880023e-17,16.754376855467573,16.292702631610563,hypothetical protein  conserved
Tb927.8.1380,-1.036671005985819,5.901582126057171,177.57759302738046,1.6381340924715251e-40,1.0743441867170818e-39,39.785650551148926,38.96885656179728,hypothetical protein  conserved
Tb927.8.1381,-5.267137876447412,1.494482825377353,240.759438484353,2.686056269423977e-54,2.7508657409780503e-53,53.57088489366121,52.56053060531197,M5 ribosomal RNA
Tb927.8.1382,-4.457096053635077,1.6317631155558763,268.6811447760653,2.1996346890652842e-60,2.693663280081734e-59,59.65764943994904,58.56965669396646,M5 ribosomal RNA
Tb927.8.1383,-4.683457533070343,1.632339565836233,340.73143526073414,4.421580256882597e-76,8.703436158178343e-75,75.35442248762162,74.06030925198914,M5 ribosomal RNA
Tb927.8.1384,-5.16200510540567,1.470252017386823,284.5111285212706,7.808553340350272e-64,1.0589752498991524e-62,63.10742941868334,61.97511418999434,M5 ribosomal RNA
Tb927.8.1385,-4.834064937452287,1.402097790139492,302.31716683656805,1.0302559319361066e-67,1.550664498392117e-66,66.98705487624555,65.8094821559313,M5 ribosomal RNA
Tb927.8.1386,-4.9151901786950125,1.4092472955686401,224.86309332224428,7.86448534577173e-51,7.157626795718497e-50,50.10432969246912,49.145230949810994,M5 ribosomal RNA
Tb927.8.1387,-5.541526255721929,1.4635934214058384,328.06306001490424,2.5389794217290905e-73,4.589619962218578e-72,72.59534081904188,71.3382232741892,M5 ribosomal RNA
Tb927.8.1388,-4.93787876946103,1.4307399906040206,293.0532283897319,1.0747248226842939e-65,1.5250705595270518e-64,64.96870272020244,63.816710062609424,M5 ribosomal RNA
Tb927.8.1389,-0.9935918875157088,-2.037161895115575,2.1932364018790533,0.138617783446016,0.16195361277269368,0.8581810499764486,0.7906093595417646,M5 ribosomal RNA (fragment)
Tb927.8.1390,0.08392183859676876,3.623658020885197,0.44787548096403107,0.5033455849937448,0.5362931967771192,0.2981337363726758,0.27059771230580515,hypothetical protein  conserved  degenerate
Tb927.8.1400,0.1380793766446022,3.0301673606413573,0.789269668770542,0.37432105300086765,0.4094029820332536,0.4267557461023075,0.38784899832258424,hypothetical protein  conserved  degenerate
Tb927.8.1410,0.07146306028917473,6.058783416746401,0.6762708972817251,0.4108737924553669,0.44542025161156296,0.3862915592857167,0.3512300410891233,pre-rrna-processing protein tsr1 homolog
Tb927.8.1420,0.4392582853960383,6.629798147032565,23.373364287096926,1.3341313186454859e-06,2.3026047192023384e-06,5.874801420677167,5.637780609583861,acyl-CoA dehydrogenase  mitochondrial precursor  putative
Tb927.8.1430,0.2000002565946475,4.840692492415517,4.096337092088627,0.04297622473149504,0.05328607476617683,1.366771737990506,1.2733862701921022,SSU ribosomal protein  mitochondrial  putative
Tb927.8.1440,-0.11608973662587366,5.736155312927103,2.0285271027460663,0.15437014972397534,0.17900169911985503,0.8114366746186392,0.7471428465906382,maoC-like dehydratase  putative
Tb927.8.1450,0.19757151568456333,6.005858573339152,9.907353395176798,0.0016461968299665195,0.0023202200202163043,2.78351823895502,2.6344708301801516,hypothetical protein  conserved
Tb927.8.1460,-0.036216055585146074,5.626334940486702,0.10383841385177917,0.7472711231375642,0.7689133431655041,0.12652179989868198,0.11412260259866955,EamA-like transporter family  putative
Tb927.8.1470,0.11160727164192095,6.087349382260391,2.538080314725306,0.1111298255894952,0.13139252756016817,0.9541693672465877,0.8814293328863123,Present in the outer mitochondrial membrane proteome 38
Tb927.8.1480,0.6929440554175101,7.020215840773999,40.819347786962496,1.669717706286026e-10,3.5352513354546246e-10,9.777356947394539,9.451579705001206,RAVE protein 1 C terminal  putative
Tb927.8.1490,0.6852817157864693,5.4877459280669845,54.71506765098742,1.3933392524221e-13,3.4341826829567653e-13,12.855943128000515,12.464176606062171,Protein of unknown function (DUF1674)  putative
Tb927.8.1500,0.48298116753420606,7.789488014386186,17.99564364587212,2.2141108126063398e-05,3.5488339427645736e-05,4.6548006471884875,4.449914321708555,hypothetical protein  conserved
Tb927.8.1510,-0.6505268223629178,7.772949808876356,9.086680677818194,0.002574777565185185,0.0035668118210695704,2.589260283665612,2.4477198026960996,ATP-dependent RNA helicase DBP2B  putative
Tb927.8.1520,-0.344787477135067,6.210782118901751,20.34831257855579,6.454998621781493e-06,1.0707975002168999e-05,5.190103846124557,4.970292651346959,NUDIX family hydrolase  putative
Tb927.8.1530,-0.6797839360774961,6.4029923155163075,81.22936602276796,2.0098314667581698e-19,6.3184323738656995e-19,18.696840358562415,18.199390658399373,Golgi pH regulator  putative
Tb927.8.1540,1.3854056252526896,6.220228177200864,294.66837511492696,4.779551040346355e-66,6.863568854245879e-65,65.3206128962451,64.16345000518598,hypothetical protein  conserved
Tb927.8.1550,1.7379102285734835,7.168533139312615,252.27021565538774,8.308468154956621e-57,9.153947035349986e-56,56.08047904037645,55.03839160472517,paraflagellar rod component  putative
Tb927.8.1560,0.593680693620157,6.145846520490227,70.3707100005797,4.914420528281981e-17,1.3972257850513618e-16,16.308527683570603,15.854733408289048,hypothetical protein  conserved
Tb927.8.1570,1.2670336495247854,6.580418755627831,210.97990446003817,8.396160699771379e-48,6.98741216362119e-47,47.075919257755665,46.15568363843924,Uncharacterised protein family (UPF0172)  putative
Tb927.8.1580,-0.8714900161760333,6.563551368090935,71.02501865785737,3.527235771080761e-17,1.0086127883561422e-16,16.4525655098088,15.996275529655673,hypothetical protein  conserved
Tb927.8.1590,2.5182473234015506,7.232898917167754,79.45419111203574,4.935367202975825e-19,1.5278614174616856e-18,18.306680529257086,17.81591603604902,ubiquitin-protein ligase  putative
Tb927.8.1600,0.8857244910091865,7.59449801358479,67.17176839880108,2.488523113198247e-16,6.890005594729571e-16,15.604058321209754,15.161780425442274,lysyl-tRNA synthetase  putative
Tb927_08_v4.snoRNA.0025,-2.1512949356982847,4.123680000660065,224.27008987351755,1.0592727140764233e-50,9.550047044389508e-50,49.97499221461299,49.01999448903736,C/D snoRNA
Tb927_08_v4.snoRNA.0016,-2.1231346146616725,4.356866098840792,195.4046573743918,2.1023043621196398e-44,1.5673604904942746e-43,43.67730440856459,42.80483110498202,C/D snoRNA
Tb927_08_v4.snoRNA.0006,-2.2804232477444604,4.505268889338009,251.96525313107378,9.68285323026098e-57,1.0627503823815808e-55,56.013996651000284,54.97356873010003,C/D snoRNA
Tb927_08_v4.snoRNA.0001,-2.3138437086463646,4.565432422378649,279.03408417610456,1.219234397516182e-62,1.5847844395537798e-61,61.91391279334639,60.80002980163477,C/D snoRNA
Tb927_08_v4.snoRNA.0026,-2.2381883978564203,4.290294745465195,256.1554179466233,1.1818621651574409e-57,1.3296180370954197e-56,56.927433170157,55.87627310204532,C/D snoRNA
Tb927_08_v4.snoRNA.0017,-2.1717695293118364,4.400024663379156,217.41007236833806,3.321450194956842e-49,2.8790570394719274e-48,48.47867225540596,47.54074973085567,C/D snoRNA
Tb927_08_v4.snoRNA.0007,-2.3084609687967723,4.391625382209134,242.1335561825509,1.3474214019843968e-54,1.392819436289762e-53,53.87049655874235,52.85610518142656,C/D snoRNA
Tb927_08_v4.snoRNA.0002,-2.484259938618409,4.017882123494824,257.72417593434596,5.37773848595548e-58,6.165759288797881e-57,57.26940032090556,56.21001343413228,C/D snoRNA
Tb927_08_v4.snoRNA.0027,-2.186705425230153,4.179027069225434,201.13069404196744,1.1832936708160299e-45,9.153985284608524e-45,44.92690745842605,44.03838979005362,C/D snoRNA
Tb927_08_v4.snoRNA.0018,-2.1890810078018017,4.385389887589712,214.02067014901976,1.8226703524230837e-48,1.5463681427485702e-47,47.73929187060402,46.81068710593438,C/D snoRNA
Tb927_08_v4.snoRNA.0008,-2.3009374292962317,4.496639150110404,232.21060886778113,1.9645154862000026e-52,1.8794822693438722e-51,51.706744543311984,50.72596176697727,C/D snoRNA
Tb927_08_v4.snoRNA.0003,-2.248769204047791,4.581673175373905,304.63868679911866,3.215015843721534e-68,4.921368401628633e-67,67.4928168825146,66.30791412352396,C/D snoRNA
Tb927_08_v4.snoRNA.0028,-2.1569457029826746,4.311228628844867,263.05080514891426,3.711317324832845e-59,4.409755985715921e-58,58.43047191104273,57.355585441595444,C/D snoRNA
Tb927_08_v4.snoRNA.0019,-2.2904251752133273,4.3836031777435025,260.49775922945895,1.3366475540819517e-58,1.563660297210179e-57,57.87398309198683,56.805857590835885,C/D snoRNA
Tb927_08_v4.snoRNA.0009,-2.3974057659308867,4.395880976551789,251.85795731530087,1.0218663732629932e-56,1.1207039058598483e-55,55.990605892018124,54.95050911446742,C/D snoRNA
Tb927_08_v4.snoRNA.0004,-2.59516094886948,4.021215096798108,205.00035093315807,1.6932024506515673e-46,1.349030457498638e-45,45.77129111162274,44.86997824500988,C/D snoRNA
Tb927_08_v4.snoRNA.0029,-2.259035560543778,4.153543889354283,229.87022015139144,6.362758496638948e-52,5.960529427613139e-51,51.196354560429896,50.224715163535045,C/D snoRNA
Tb927_08_v4.snoRNA.0020,-2.3250276407565296,4.373524126631698,226.49359476055102,3.467816848011474e-51,3.1741995309183905e-50,50.45994384775823,49.49836577687128,C/D snoRNA
Tb927_08_v4.snoRNA.0010,-2.389226764931215,4.451773006707012,250.88189891452856,1.667934884650208e-56,1.819553832845477e-55,55.777820908008295,54.74003509096432,C/D snoRNA
Tb927_08_v4.snoRNA.0005,-2.4468264406290916,4.287524776163994,252.75793973845134,6.504244591591872e-57,7.188139433826071e-56,56.18680313549804,55.143383507139866,C/D snoRNA
